manga_id,title,type,score,scored_by,status,volumes,chapters,start_date,end_date,members,favorites,sfw,approved,real_start_date,real_end_date,genres,themes,demographics
83475,Shinku no Seishokusha Serena: Inwaku no Keiyaku,light_novel,,4,finished,1,4,2014-02-21,2014-02-21,40,0,True,True,2014-02-21,2014-02-21,"['Ecchi', 'Supernatural']",[],[]
84957,Ore wa Onna da!?,light_novel,,5,finished,1,11,1993-11-01,1993-11-01,40,0,False,True,1993-11,1993-11,['Hentai'],[],[]
85449,Rinse no Bouken Taihenki,light_novel,,9,finished,1,7,2006-11-01,2006-11-01,40,0,False,True,2006-11,2006-11,"['Erotica', 'Fantasy', 'Girls Love']",[],[]
85629,Tenmou Enjou Kagutsuchi,light_novel,,5,finished,3,12,2014-08-19,2015-04-17,40,0,True,True,2014-08-19,2015-04-17,"['Action', 'Sci-Fi']",[],[]
85633,Meijite! Fukujuu Fräulein: à la carte,light_novel,,3,finished,1,6,2010-04-30,2010-04-30,40,0,True,True,2010-04-30,2010-04-30,"['Comedy', 'Romance']",['Harem'],[]
85945,Himekishi Kristin,light_novel,,4,finished,1,8,2004-12-10,2004-12-10,40,0,False,True,2004-12-10,2004-12-10,['Hentai'],[],[]
86005,Koibito no Jouken,manga,,4,finished,1,8,1996-01-26,1996-06-28,40,0,True,True,1996-01-26,1996-06-28,"['Ecchi', 'Romance']",[],['Seinen']
86009,Yuuwaku,manga,,4,finished,1,10,1995-04-14,1995-12-22,40,0,True,True,1995-04-14,1995-12-22,"['Ecchi', 'Romance']",[],['Seinen']
86312,"Outland Vanguard: Ore, Henkyou Keibi ni Chakunin Shimashita",light_novel,,2,finished,1,16,2015-02-20,2015-02-20,40,0,True,True,2015-02-20,2015-02-20,"['Comedy', 'Romance']",[],[]
86389,Moeru Oniisama,manga,,7,finished,1,,2012-10-01,2012-10-01,40,0,False,True,2012-10,2012-10,"['Boys Love', 'Erotica']",[],[]
86867,Cloud,light_novel,,5,finished,3,22,2003-10-20,2004-06-19,40,0,True,True,2003-10-20,2004-06-19,"['Drama', 'Fantasy', 'Sci-Fi']",[],[]
86991,Musou Kyojutsu no Tensai Sagishi: High School Cheap Trick,light_novel,,2,finished,1,10,2014-04-01,2014-04-01,40,0,True,True,2014-04-01,2014-04-01,['Action'],['School'],[]
87043,Kaiten no Bahamut Tamer,light_novel,,3,finished,1,,2013-12-12,2013-12-12,40,0,True,True,2013-12-12,2013-12-12,"['Action', 'Fantasy', 'Supernatural']",[],[]
87126,9-nenme no Mibyou Seikatsu: Fuchou na Watashi no Self-maintenance-jutsu,manga,,3,finished,1,,2011-01-01,2013-01-01,40,0,True,True,2011,2013,['Slice of Life'],[],['Josei']
87173,Chuu Chuu Brain World S,manga,,2,currently_publishing,,,2012-09-18,,40,0,True,True,2012-09-18,,['Comedy'],['School'],[]
87182,Shopping no Joou,manga,,2,finished,1,,2002-07-01,2002-07-01,40,0,True,True,2002-07,2002-07,['Slice of Life'],[],[]
87187,Otome-ryoku up no Houteishiki,manga,,1,finished,,13,2006-06-15,2008-06-16,40,0,True,True,2006-06-15,2008-06-16,[],[],['Shoujo']
87537,Kairakutou no Yakai: Meikyuu no Bishoujo☆Keiko,light_novel,,6,finished,1,9,1994-12-10,1994-12-10,40,0,False,True,1994-12-10,1994-12-10,['Hentai'],[],[]
87743,Gouman Ouji Series,light_novel,,5,finished,2,14,2014-12-12,2015-09-14,40,0,True,True,2014-12-12,2015-09-14,['Romance'],[],[]
87763,Koi no Hatsunetsuki,light_novel,,5,finished,1,,2011-08-31,2011-08-31,40,0,False,True,2011-08-31,2011-08-31,"['Boys Love', 'Erotica']",[],[]
87834,Wagamama na Kiss,light_novel,,6,finished,1,,2003-02-01,2003-02-01,40,0,False,True,2003-02,2003-02,"['Boys Love', 'Erotica']",[],[]
88245,Let it Bee!,light_novel,,2,finished,1,,2011-08-10,2011-08-10,40,0,True,True,2011-08-10,2011-08-10,['Sports'],"['Combat Sports', 'School']",[]
88302,Tsuki wo mo Kudaku Onahole: Shijou Saidai no Techno Break,light_novel,,3,finished,1,,2015-04-24,2015-04-24,40,0,True,True,2015-04-24,2015-04-24,"['Comedy', 'Ecchi', 'Sci-Fi']",[],[]
88435,Erabaresugishi Mono!,light_novel,,5,finished,3,23,2012-07-10,2013-03-09,40,0,True,True,2012-07-10,2013-03-09,"['Comedy', 'Romance', 'Sci-Fi', 'Supernatural']",['Harem'],[]
88762,Rental Full Moon,light_novel,,2,finished,3,,2009-06-10,2010-06-10,40,0,True,True,2009-06-10,2010-06-10,"['Comedy', 'Romance', 'Supernatural']",['School'],[]
88771,Kyuuketsuki no Oshigoto SP: The Days Gone By,light_novel,,3,finished,1,,2005-01-25,2005-01-25,40,0,True,True,2005-01-25,2005-01-25,"['Fantasy', 'Supernatural']",['Vampire'],[]
89014,Akairo/Romance: Shuuitan,light_novel,,2,finished,1,3,2009-02-10,2009-06-10,40,0,True,True,2009-02-10,2009-06-10,"['Drama', 'Fantasy', 'Mystery', 'Romance']",[],[]
89160,Mahoutsukai no Meshitsukai,light_novel,,5,finished,1,8,2015-05-19,2015-05-19,40,0,True,True,2015-05-19,2015-05-19,['Fantasy'],[],[]
89224,Majoou Arcaces: Arcturs no Hiken Kakusei,light_novel,,6,finished,1,7,1996-08-10,1996-08-10,40,0,False,True,1996-08-10,1996-08-10,"['Fantasy', 'Hentai']",[],[]
89485,"Baku: Ouji no Kyouai, Toraware no Himegimi",light_novel,,2,finished,1,,2015-02-13,2015-02-13,40,0,True,True,2015-02-13,2015-02-13,['Romance'],[],['Josei']
89577,Trisagion,light_novel,,5,finished,5,40,2008-10-18,2009-11-20,40,0,True,True,2008-10-18,2009-11-20,"['Action', 'Supernatural']",[],[]
89680,Idol Daisuki!,one_shot,,4,finished,,1,2015-05-18,2015-05-18,40,0,True,True,2015-05-18,2015-05-18,['Girls Love'],[],[]
89728,Mukareta Madonna Giin: Wana ni Ochiru Hitozuma no Biniku,light_novel,,4,finished,1,6,2015-08-04,2015-08-04,40,0,False,True,2015-08-04,2015-08-04,['Hentai'],[],[]
89731,Monster Collection: Rakuin Seminar,light_novel,,4,finished,3,15,2010-02-20,2010-09-18,40,0,True,True,2010-02-20,2010-09-18,"['Action', 'Comedy', 'Fantasy']",['School'],[]
89750,Yasashiku! Guuruguru Maki,manga,,2,finished,3,21,2014-11-19,2018-02-19,40,0,True,True,2014-11-19,2018-02-19,"['Comedy', 'Supernatural']",[],['Seinen']
90154,Ai to Kanashimi no Esperman,light_novel,,3,finished,1,7,2005-10-20,2005-10-20,40,0,True,True,2005-10-20,2005-10-20,['Comedy'],['Super Power'],[]
90327,Nicchi mo Sacchi mo License,light_novel,,3,finished,1,9,2015-06-19,2015-06-19,40,0,True,True,2015-06-19,2015-06-19,"['Comedy', 'Romance']",['School'],[]
90378,Majo no Tsukaima wa Oujisama deshita.,light_novel,,3,finished,1,,2015-06-19,2015-06-19,40,0,True,True,2015-06-19,2015-06-19,"['Fantasy', 'Romance']",[],['Shoujo']
90460,Saikyou Ojousama Seitokai no Tadashii Kaikata Sodatekata,light_novel,,3,finished,1,7,2015-07-17,2015-07-17,40,0,False,True,2015-07-17,2015-07-17,['Hentai'],['Harem'],[]
90610,Tabisuru Shoujo to Shakunetsu Kuni,light_novel,,5,finished,1,,2011-06-01,2011-06-01,40,0,True,True,2011-06-01,2011-06-01,"['Adventure', 'Drama']",['Military'],[]
90894,Ash Guine,manga,,4,finished,1,6,1987-03-25,1987-08-25,40,0,True,True,1987-03-25,1987-08-25,[],[],['Shounen']
91155,Miniyon Fighter V,manga,,11,finished,8,64,1995-03-15,1998-11-14,40,0,True,True,1995-03-15,1998-11-14,"['Comedy', 'Slice of Life']",[],['Kids']
91474,Sanjuusai Doutei dakedo Kane no Chikara de Bakunyuu na Idol to Sex Shimakuttemasu,light_novel,,6,finished,1,7,2015-07-31,2015-07-31,40,0,False,True,2015-07-31,2015-07-31,['Hentai'],[],[]
91621,Miko Shimai no Koi Mikuji,light_novel,,4,finished,1,6,2015-08-18,2015-08-18,40,0,False,True,2015-08-18,2015-08-18,['Hentai'],[],[]
91782,Isekai de Shijinjuu ni Kyuukon Saremashita.,light_novel,,4,finished,1,,2015-08-01,2015-08-01,40,0,False,True,2015-08-01,2015-08-01,"['Boys Love', 'Erotica']",[],[]
92032,Glorious Dawn,light_novel,,6,finished,12,106,2006-09-01,2010-12-01,40,0,True,True,2006-09-01,2010-12-01,"['Action', 'Comedy', 'Drama', 'Romance', 'Sci-Fi']",['School'],[]
92133,Gakkou no Kaidan no Odoriba,light_novel,,4,finished,2,10,2009-03-30,2010-10-30,40,0,True,True,2009-03-30,2010-10-30,['Comedy'],['School'],[]
92261,Seiseki Yuuryou no Breaker to Unuboreya no Magiasmith,light_novel,,3,finished,1,,2015-08-20,2015-08-20,40,0,True,True,2015-08-20,2015-08-20,"['Action', 'Fantasy']",['School'],[]
93164,Saihate no Cyclops,manga,,2,finished,2,23,2011-11-29,2012-05-29,40,0,True,True,2011-11-29,2012-05-29,['Drama'],['Super Power'],['Seinen']
93221,Seraphim Zone,light_novel,,1,currently_publishing,,,2015-03-25,,40,0,True,True,2015-03-25,,['Sci-Fi'],[],[]
93758,Kusatta Ringo to Kyuuketsuki,light_novel,,1,finished,1,3,2009-05-01,2009-05-01,40,0,True,True,2009-05-01,2009-05-01,['Romance'],['Vampire'],[]
94348,Poseidon no Zaihou,manga,,3,finished,2,9,2014-10-21,2015-10-20,40,0,True,True,2014-10-21,2015-10-20,['Adventure'],[],['Seinen']
94902,Seitokaichou Breeder Chuu: Ojousama no Chou☆Shiiku Nikki,light_novel,,5,finished,1,6,2012-11-14,2012-11-14,40,0,False,True,2012-11-14,2012-11-14,['Hentai'],['School'],[]
94937,Kaihou-hime Anna Marie: Wakaki Ouji ga Shikakeru Mesuzuma Kaihatsu,light_novel,,4,finished,1,7,2014-11-28,2014-11-28,40,0,False,True,2014-11-28,2014-11-28,['Hentai'],[],[]
95030,Tsuyameki Kenbu: Onna Kenshi to Midarezuma to Kunoichi to,light_novel,,6,finished,1,7,2010-05-24,2010-05-24,40,0,False,True,2010-05-24,2010-05-24,['Hentai'],[],[]
95153,Imouto Waitress,light_novel,,4,finished,1,4,2005-06-15,2005-06-15,40,0,False,True,2005-06-15,2005-06-15,['Hentai'],['Harem'],[]
95156,Gravure Idol Ayaka,light_novel,,5,finished,1,7,2003-05-08,2003-05-08,40,0,False,True,2003-05-08,2003-05-08,['Hentai'],[],[]
95562,Bouken Nihongou,manga,,9,finished,2,,1963-12-01,1968-05-01,40,0,True,True,1963-12,1968-05,"['Adventure', 'Sci-Fi']",['Military'],['Kids']
95599,Touma Jinki Mitsurugi Tsukasa,light_novel,,4,finished,1,5,2007-04-28,2007-04-28,40,0,False,True,2007-04-28,2007-04-28,"['Hentai', 'Supernatural']",[],[]
95650,Ore no Flag wa Yoridori Mi-dere Bangai-hen: Koi no Tousou wa Sunahama de,light_novel,,4,finished,1,,2015-01-31,2015-01-31,40,0,False,True,2015-01-31,2015-01-31,['Hentai'],['Harem'],[]
96270,Toromitsu Bijo Meguri no Momoiro Bus Tour,light_novel,,5,finished,1,6,2016-03-24,2016-03-24,40,0,False,True,2016-03-24,2016-03-24,['Hentai'],[],[]
96274,Sentou Ishi,light_novel,,3,currently_publishing,,,2016-02-01,,40,0,True,True,2016-02-01,,"['Action', 'Fantasy']",[],[]
96446,Seifuku Giga: Nishi Iori Cosplay Tanpenshuu,manga,,10,finished,1,14,2000-07-27,2005-03-14,40,0,False,True,2000-07-27,2005-03-14,['Hentai'],[],[]
96478,Hibernation!,manga,,8,finished,1,10,2010-06-10,2011-06-10,40,0,False,True,2010-06-10,2011-06-10,['Hentai'],[],[]
97138,Natural Zero+: Hajimari to Owari no Basho de,light_novel,,7,finished,1,,2001-06-18,2001-06-18,40,0,False,True,2001-06-18,2001-06-18,['Hentai'],[],[]
97214,Duel in the Reverse,light_novel,,2,currently_publishing,,,2016-03-25,,40,0,True,True,2016-03-25,,"['Action', 'Comedy', 'Romance']",[],[]
97249,Konna Henshuusha to Nete wa Ikenai,manga,,2,finished,3,47,2015-04-20,2016-03-07,40,0,True,True,2015-04-20,2016-03-07,"['Drama', 'Slice of Life']",[],[]
97368,Zaiakukan: Haramase Kazoku Koubi,manga,,9,finished,1,8,2012-01-30,2014-07-30,40,0,False,True,2012-01-30,2014-07-30,['Hentai'],[],[]
97662,Ore no Tsure wa Hitodenashi: Chikae-hen,light_novel,,4,finished,1,,2011-08-31,2011-08-31,40,0,False,True,2011-08-31,2011-08-31,"['Hentai', 'Supernatural']",['School'],[]
97703,Sukumizu 2: Oyogenai - Yomi Sena-hen,light_novel,,4,finished,1,,2005-12-22,2005-12-22,40,0,False,True,2005-12-22,2005-12-22,['Hentai'],['School'],[]
97747,Touch Me: Koi no Okusuri,light_novel,,6,finished,1,,1999-06-24,1999-06-24,40,0,False,True,1999-06-24,1999-06-24,['Hentai'],"['Harem', 'School']",[]
97865,Taimajutsu Satsushi Namine: Falling Maiden,light_novel,,4,finished,1,,2016-03-26,2016-03-26,40,0,False,True,2016-03-26,2016-03-26,"['Hentai', 'Supernatural']",[],[]
98300,Romeo no Sainan,light_novel,,2,finished,1,,2008-01-10,2008-01-10,40,0,True,True,2008-01-10,2008-01-10,"['Drama', 'Romance']",['School'],[]
98770,Koi wa Mama Naranai,manga,,1,finished,1,10,2012-09-11,2013-04-23,40,0,True,True,2012-09-11,2013-04-23,"['Comedy', 'Ecchi', 'Romance']",[],['Seinen']
99037,Toukoku no Hanayome: Koushu-sama wa Saikyou no Fiancée!?,light_novel,,1,finished,1,7,2014-08-20,2014-08-20,40,0,True,True,2014-08-20,2014-08-20,['Romance'],[],['Shoujo']
99680,Mousou Shoujo no Kansoku suru Sekai,light_novel,,2,currently_publishing,,,2016-07-25,,40,0,True,True,2016-07-25,,"['Action', 'Fantasy']",[],[]
99764,Kaettekita Doranko,manga,,7,finished,1,30,2001-09-07,2002-03-29,40,0,True,True,2001-09-07,2002-03-29,['Comedy'],[],[]
99768,Jarinko Chie Bangai-hen: Doranko Kotetsu Funsenki,manga,,13,finished,1,11,1988-01-01,1988-01-01,40,0,True,True,1988,1988,['Comedy'],[],[]
99770,Nihonkoku Daitouryou: Sakurazaka Mantarou,manga,,5,finished,16,151,2003-05-09,2006-07-21,40,0,True,True,2003-05-09,2006-07-21,[],[],['Seinen']
99820,Guardian's Guardian,light_novel,,2,currently_publishing,,,2016-07-23,,40,0,True,True,2016-07-23,,['Fantasy'],[],[]
99859,Tell Your Story,manga,,2,finished,2,10,2015-12-17,2016-11-17,40,0,True,True,2015-12-17,2016-11-17,['Fantasy'],[],['Shounen']
100148,Hakoniwa no Hatsukoi,light_novel,,2,finished,1,7,2016-08-13,2016-08-13,40,0,True,True,2016-08-13,2016-08-13,['Romance'],[],['Josei']
100154,Darling wa 55-sai,manga,,3,finished,1,10,2010-10-25,2012-11-24,40,0,True,True,2010-10-25,2012-11-24,['Slice of Life'],[],['Seinen']
100203,Torikago no Naka no Yuetsu: Kikoushi no Yubisaki ni Oborete,light_novel,,3,finished,1,7,2014-04-22,2014-04-22,40,0,True,True,2014-04-22,2014-04-22,['Romance'],[],['Josei']
100212,Arashi wo Yobu Otoko,manga,,6,finished,4,19,1998-09-24,2000-09-23,40,0,True,True,1998-09-24,2000-09-23,"['Comedy', 'Drama']",[],['Shoujo']
100353,Trinity Romance: Suzuran no Hanayome to Futago Prince,light_novel,,3,finished,1,9,2010-07-05,2010-07-05,40,0,True,True,2010-07-05,2010-07-05,['Romance'],[],['Josei']
100494,Fake Marriage: Kishi♥Hime♥Rhapsody,light_novel,,2,finished,1,7,2012-06-05,2012-06-05,40,0,True,True,2012-06-05,2012-06-05,['Romance'],[],['Josei']
100553,Fairy Tale Wedding: Kaikan Diary,light_novel,,3,finished,1,6,2012-03-05,2012-03-05,40,0,True,True,2012-03-05,2012-03-05,['Romance'],[],['Josei']
100754,Chou Denji Taisen Victory Five,manga,,11,finished,2,12,2001-07-19,2003-07-19,40,0,True,True,2001-07-19,2003-07-19,"['Adventure', 'Sci-Fi']",['Mecha'],['Shounen']
100866,Dekiai Harem: Ou ni Kawareta Houseki-hime,light_novel,,1,finished,1,,2016-09-20,2016-09-20,40,0,True,True,2016-09-20,2016-09-20,['Romance'],[],['Josei']
101084,Maze Eater,light_novel,,2,currently_publishing,,,2016-09-15,,40,0,True,True,2016-09-15,,"['Action', 'Adventure', 'Fantasy']",[],[]
101109,Ama Love Sadistic: Osananajimi wa Do S na Oresama Kizoku,light_novel,,1,finished,1,9,2015-02-18,2015-02-18,40,0,True,True,2015-02-18,2015-02-18,['Romance'],[],['Josei']
101267,Gokuudou,manga,,1,finished,13,122,1997-09-11,2000-03-23,40,0,True,True,1997-09-11,2000-03-23,"['Action', 'Adventure', 'Fantasy']",[],['Shounen']
101388,Kowashiya Rudie,light_novel,,5,finished,1,,2016-09-15,2016-09-15,40,0,False,True,2016-09-15,2016-09-15,"['Hentai', 'Sci-Fi']",[],[]
101747,Soumei no ULAT,light_novel,,2,currently_publishing,,,2016-10-28,,40,0,True,True,2016-10-28,,"['Action', 'Sci-Fi']",[],[]
102052,Danzai no Bishou,light_novel,,4,finished,1,10,2013-07-03,2013-07-03,40,0,True,True,2013-07-03,2013-07-03,['Romance'],[],['Josei']
102303,Seifuku Ana,manga,,12,finished,1,10,2004-07-05,2004-07-05,40,0,False,True,2004-07-05,2004-07-05,['Hentai'],[],[]
102366,Hisareta Yuugi,light_novel,,2,finished,1,7,2013-05-02,2013-05-02,40,0,True,True,2013-05-02,2013-05-02,['Romance'],[],['Josei']
102369,Kage no Hanayome,light_novel,,2,finished,1,10,2013-10-03,2013-10-03,40,0,True,True,2013-10-03,2013-10-03,['Romance'],[],['Josei']
104134,Neko-iro Hokenshitsu,manga,,2,currently_publishing,,,2017-03-03,,40,0,True,True,2017-03-03,,['Comedy'],[],['Shoujo']
104242,Shura no Chikandou,light_novel,,5,finished,1,6,2017-02-28,2017-02-28,40,0,False,True,2017-02-28,2017-02-28,['Hentai'],[],[]
105471,Hitotsu Umi no Pallas Athena,light_novel,,5,finished,3,,2015-02-10,2015-08-08,40,0,True,True,2015-02-10,2015-08-08,['Adventure'],[],[]
105810,"Migawari Inkou Seikatsu: Shinyuu wo Mamoru Tame, Gedou Kyoushi no Iinari ni Naru Yuutousei ""Ema""",light_novel,,7,finished,1,8,2017-04-14,2017-04-14,40,0,False,True,2017-04-14,2017-04-14,['Hentai'],[],[]
105981,Uso wa Midara na Koi no Wana,light_novel,,2,finished,1,3,2014-03-31,2014-03-31,40,0,True,True,2014-03-31,2014-03-31,['Romance'],[],['Josei']
106587,Boukun Shachou to Keiyaku Dorei,light_novel,,7,finished,1,,2015-10-05,2015-10-05,40,0,True,True,2015-10-05,2015-10-05,['Romance'],[],['Josei']
106669,Yuusha no Deban Nee kara!!,light_novel,,3,currently_publishing,,,2017-04-22,,40,0,True,True,2017-04-22,,['Fantasy'],[],[]
107259,Paradise Kangoku: Tsugumi no Oshigoto,manga,,2,finished,1,9,2016-08-26,2017-01-06,40,0,True,True,2016-08-26,2017-01-06,['Ecchi'],[],['Seinen']
107316,"Zenbu, Oshiete? Kono Koi Mada Sotsugyou Dekizu ni Imasu",light_novel,,5,finished,1,11,2016-05-20,2016-05-20,40,0,True,True,2016-05-20,2016-05-20,['Romance'],[],[]
107847,Suki Suki Onii♡,one_shot,,11,finished,,1,2014-07-28,2014-07-28,40,0,False,True,2014-07-28,2014-07-28,['Hentai'],[],[]
107910,Granadia Saga,manga,,0,currently_publishing,,,2017-06-08,,40,0,True,True,2017-06-08,,"['Action', 'Adventure', 'Fantasy']",[],['Shounen']
108500,Isekai Sentou♨,light_novel,,2,currently_publishing,,,2017-08-17,,40,0,True,True,2017-08-17,,['Fantasy'],[],[]
108687,Papaa... Mou Yametee....: Manamusume e no Shitsuke wa Nikubou de,light_novel,,5,finished,1,,2017-08-31,2017-08-31,40,0,False,True,2017-08-31,2017-08-31,['Hentai'],[],[]
108831,Chotto Game de Gakuen no Haken Tottekuru,light_novel,,4,finished,1,6,2017-08-19,2017-08-19,40,0,True,True,2017-08-19,2017-08-19,"['Comedy', 'Romance']",['School'],[]
109402,Renbaku: Anata to Tsunagaru Akaiito,light_novel,,2,finished,1,9,2015-03-27,2015-03-27,40,0,True,True,2015-03-27,2015-03-27,['Romance'],[],['Josei']
110511,Pitch Dealer: Shuukyuu Tobashi,manga,,5,finished,3,29,2017-02-06,2017-09-25,40,0,True,True,2017-02-06,2017-09-25,"['Drama', 'Sports']",['Team Sports'],['Seinen']
110532,Girl♥Next♥Door☆,one_shot,,9,finished,,1,2017-09-27,2017-09-27,40,0,False,True,2017-09-27,2017-09-27,['Hentai'],[],[]
110533,Atari Dokoro,one_shot,,7,finished,,1,2017-09-16,2017-09-16,40,0,False,True,2017-09-16,2017-09-16,['Hentai'],[],[]
110587,Seigi no Hanamichi,manga,,1,currently_publishing,,,2017-06-28,,40,0,True,True,2017-06-28,,['Comedy'],['School'],[]
110675,Usagi no Yoshio,manga,,6,finished,1,18,2008-10-14,2011-08-11,40,0,True,True,2008-10-14,2011-08-11,[],[],['Seinen']
110981,Shittori Lady to Amai Mitsu,manga,,6,finished,1,9,2010-06-30,2013-06-29,40,0,False,True,2010-06-30,2013-06-29,['Erotica'],[],['Seinen']
111009,Tekkaba no Shin,manga,,3,finished,10,96,2010-07-15,2014-09-01,40,0,True,True,2010-07-15,2014-09-01,['Drama'],"['Psychological', 'Strategy Game']",[]
112156,Dead-End-Host,one_shot,,9,finished,,1,2015-05-01,2015-05-01,40,0,True,True,2015-05-01,2015-05-01,"['Sci-Fi', 'Suspense']",['School'],['Shounen']
112761,Haruna Nana: Haruna-san Chi no 7-nin no Oniichan,manga,,4,finished,3,15,2015-06-15,2016-08-12,40,0,True,True,2015-06-15,2016-08-12,"['Comedy', 'Slice of Life']",[],['Josei']
112813,Aka x Rina Enikki,manga,,0,currently_publishing,,,2018-02-14,,40,0,True,True,2018-02-14,,"['Fantasy', 'Slice of Life']",[],[]
113168,Kuu ga Ue kara Shitsurei Shimasu,manga,,8,finished,2,24,2017-02-06,2018-11-06,40,0,True,True,2017-02-06,2018-11-06,['Slice of Life'],['School'],['Shounen']
113654,Kiss and Cry,one_shot,,11,finished,,1,2017-05-17,2017-05-17,40,0,True,True,2017-05-17,2017-05-17,"['Drama', 'Sports']",[],['Shounen']
113749,Untrace,manga,,2,finished,3,11,2018-04-04,2019-02-04,40,0,True,True,2018-04-04,2019-02-04,['Action'],['School'],['Shounen']
114329,Idol Seito to Tannin-P,manga,,1,finished,2,17,2017-10-18,2018-11-16,40,0,True,True,2017-10-18,2018-11-16,['Comedy'],['School'],[]
114966,Ruri to Ryouri no Ousama to,manga,,2,finished,13,117,2015-06-23,2020-12-08,40,0,True,True,2015-06-23,2020-12-08,"['Comedy', 'Gourmet', 'Slice of Life']",['Historical'],['Seinen']
115412,Chinomi,manga,,3,finished,3,15,2007-04-25,2008-06-25,40,0,True,True,2007-04-25,2008-06-25,"['Horror', 'Mystery']",['Vampire'],['Seinen']
115744,Seven☆Star: Men Soul,manga,,6,finished,7,70,2016-07-16,2019-03-25,40,0,True,True,2016-07-16,2019-03-25,"['Action', 'Drama']",['Delinquents'],['Seinen']
116207,Edo no Kenshikan,manga,,5,finished,6,56,2010-02-25,2018-04-25,40,0,True,True,2010-02-25,2018-04-25,['Mystery'],['Historical'],['Seinen']
116346,Zannen Nikushoku Usako-san,manga,,2,finished,1,13,2014-07-22,2015-07-22,40,0,True,True,2014-07-22,2015-07-22,"['Comedy', 'Slice of Life']",['School'],[]
116869,Yokubari na Bokura,one_shot,,9,finished,,1,2010-02-10,2010-02-10,40,0,True,True,2010-02-10,2010-02-10,"['Comedy', 'Romance']",[],['Shoujo']
116944,Biblio Collect,manga,,3,finished,3,17,2018-11-16,2020-02-18,40,0,True,True,2018-11-16,2020-02-18,"['Fantasy', 'Supernatural']",[],['Shounen']
116991,Croket! Black Label,manga,,3,currently_publishing,,,2017-12-15,,40,0,True,True,2017-12-15,,"['Action', 'Adventure', 'Fantasy']",[],['Seinen']
117857,Air Kare,manga,,5,finished,3,15,2011-12-15,2012-10-15,40,0,True,True,2011-12-15,2012-10-15,"['Comedy', 'Romance']",[],['Josei']
117953,Ginpei Hankachou,manga,,1,currently_publishing,,,2015-02-13,,40,0,True,True,2015-02-13,,"['Gourmet', 'Slice of Life', 'Supernatural']",['Historical'],['Seinen']
117989,Yami Kariudo Δ,manga,,3,finished,8,42,2017-09-08,2021-03-12,40,0,True,True,2017-09-08,2021-03-12,"['Action', 'Suspense']",[],[]
118337,Hero Meshi,manga,,1,finished,2,14,2016-10-26,2018-12-26,40,0,True,True,2016-10-26,2018-12-26,"['Drama', 'Slice of Life']",[],['Seinen']
119085,Meshi ni Shimashou,manga,,3,finished,8,80,2016-06-14,2019-06-25,40,0,True,True,2016-06-14,2019-06-25,"['Comedy', 'Gourmet', 'Slice of Life']",[],['Seinen']
119511,Suki na Hito wa.jpg,manga,,2,finished,2,14,2018-05-26,2019-06-27,40,0,True,True,2018-05-26,2019-06-27,"['Comedy', 'Romance', 'Slice of Life']",[],['Seinen']
120580,Kirakira!,manga,,4,finished,8,70,1988-12-07,1990-05-23,40,0,True,True,1988-12-07,1990-05-23,"['Drama', 'Romance']",['School'],['Shounen']
120710,Kimi wa Ore no Oshi ja Nai,manga,,1,finished,3,27,2018-05-10,2019-08-01,40,0,True,True,2018-05-10,2019-08-01,['Romance'],['Music'],[]
